Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 33.268240451812744
Inferencing time --- 336.5512053966522
Inferencing time --- 336.7188882827759
Inferencing time --- 336.8663787841797
Inferencing time --- 336.993825674057
Inferencing time --- 337.1212031841278
Inferencing time --- 337.2465434074402
Inferencing time --- 337.3737826347351
Inferencing time --- 349.5480785369873
Inferencing time --- 349.70242381095886
Inferencing time --- 349.844117641449
Inferencing time --- 349.97273087501526
Inferencing time --- 350.0993869304657
Inferencing time --- 350.2252380847931
Inferencing time --- 350.35320806503296
Inferencing time --- 363.63356614112854
Inferencing time --- 363.80068016052246
Inferencing time --- 363.9518871307373
Inferencing time --- 364.0779678821564
Inferencing time --- 364.2051899433136
Inferencing time --- 364.33391308784485
Inferencing time --- 364.45936822891235
Inferencing time --- 378.6376814842224
Inferencing time --- 378.79627871513367
Inferencing time --- 378.93167996406555
Inferencing time --- 379.060528755188
Inferencing time --- 379.1874620914459
Inferencing time --- 379.31559681892395
Inferencing time --- 379.4440484046936
Inferencing time --- 391.65759801864624
Inferencing time --- 391.82095742225647
Inferencing time --- 391.94820380210876
Inferencing time --- 392.0774574279785
Inferencing time --- 392.20559668540955
Inferencing time --- 392.3378143310547
Inferencing time --- 392.4615206718445
Inferencing time --- 403.8625247478485
Inferencing time --- 404.0283908843994
Inferencing time --- 404.16112637519836
Inferencing time --- 404.29435110092163
Inferencing time --- 404.41840505599976
Inferencing time --- 404.5469090938568
Inferencing time --- 404.67695689201355
Inferencing time --- 417.22482657432556
Inferencing time --- 417.39287853240967
Inferencing time --- 417.54690408706665
Inferencing time --- 417.6754882335663
Inferencing time --- 417.8096454143524
Inferencing time --- 417.9353415966034
Inferencing time --- 418.06276988983154
Inferencing time --- 429.83026790618896
Inferencing time --- 429.99155592918396
Inferencing time --- 430.13054895401
Inferencing time --- 430.2610032558441
Inferencing time --- 430.3902966976166
Inferencing time --- 430.5225079059601
Inferencing time --- 430.64888286590576
Inferencing time --- 442.5404908657074
Inferencing time --- 442.7119517326355
Inferencing time --- 442.8548412322998
Inferencing time --- 442.98606061935425
Inferencing time --- 443.11177706718445
Inferencing time --- 443.2404873371124
Inferencing time --- 443.3668096065521
Inferencing time --- 454.8936593532562
Inferencing time --- 455.0551104545593
Inferencing time --- 455.1868028640747
Inferencing time --- 455.31863498687744
Inferencing time --- 455.45645546913147
Inferencing time --- 455.5738527774811
Inferencing time --- 455.7016348838806
Inferencing time --- 467.4498932361603
Inferencing time --- 467.6179299354553
Inferencing time --- 467.771094083786
Inferencing time --- 467.8922653198242
Inferencing time --- 468.01739263534546
Inferencing time --- 468.1457886695862
Inferencing time --- 468.27530097961426
Inferencing time --- 478.66651487350464
Inferencing time --- 478.83419609069824
Inferencing time --- 478.9818320274353
Inferencing time --- 479.1099410057068
Inferencing time --- 479.23744082450867
Inferencing time --- 479.3711357116699
Inferencing time --- 479.4969928264618
Inferencing time --- 490.1187918186188
Inferencing time --- 490.2867314815521
Inferencing time --- 490.43298602104187
Inferencing time --- 490.5630638599396
Inferencing time --- 490.69395303726196
Inferencing time --- 490.81913781166077
Inferencing time --- 490.94893884658813
Inferencing time --- 502.09490966796875
Inferencing time --- 502.2513470649719
Inferencing time --- 502.39785623550415
Inferencing time --- 502.527135848999
Inferencing time --- 502.65746545791626
Inferencing time --- 502.7916350364685
Inferencing time --- 502.91712045669556
Inferencing time --- 513.9775755405426
Inferencing time --- 514.145280122757
Inferencing time --- 514.2949931621552
Inferencing time --- 514.4229817390442
Inferencing time --- 514.5524053573608
Inferencing time --- 514.6825606822968
Inferencing time --- 514.811496257782
Inferencing time --- 525.5659503936768
Inferencing time --- 525.7204880714417
Inferencing time --- 525.8660824298859
Inferencing time --- 525.9943895339966
Inferencing time --- 526.1230399608612
Inferencing time --- 526.2511012554169
Inferencing time --- 526.381644487381
Inferencing time --- 538.6888241767883
Inferencing time --- 538.8567245006561
Inferencing time --- 539.0011518001556
Inferencing time --- 539.1321845054626
Inferencing time --- 539.2642912864685
Inferencing time --- 539.3958203792572
Inferencing time --- 539.521701335907
Inferencing time --- 550.8255960941315
Inferencing time --- 550.9890246391296
Inferencing time --- 551.1201922893524
Inferencing time --- 551.2493591308594
Inferencing time --- 551.3806476593018
Inferencing time --- 551.5116429328918
Inferencing time --- 551.6474676132202
Inferencing time --- 563.1932642459869
Inferencing time --- 563.3614685535431
Inferencing time --- 563.5013160705566
Inferencing time --- 563.6330018043518
Inferencing time --- 563.7613852024078
Inferencing time --- 563.8903408050537
Inferencing time --- 564.0195188522339
Inferencing time --- 574.9183852672577
Inferencing time --- 575.0790712833405
Inferencing time --- 575.2141897678375
Inferencing time --- 575.3431959152222
Inferencing time --- 575.4762609004974
Inferencing time --- 575.6078703403473
Inferencing time --- 575.7384140491486
Inferencing time --- 586.9636120796204
Inferencing time --- 587.1223902702332
Inferencing time --- 587.2559170722961
Inferencing time --- 587.3882055282593
Inferencing time --- 587.5166482925415
Inferencing time --- 587.6465177536011
Inferencing time --- 587.776015996933
Inferencing time --- 599.2040705680847
Inferencing time --- 599.361688375473
Inferencing time --- 599.5007648468018
Inferencing time --- 599.6279389858246
Inferencing time --- 599.7628767490387
Inferencing time --- 599.8950712680817
Inferencing time --- 600.0164849758148
Inferencing time --- 612.8331837654114
Inferencing time --- 612.9986276626587
Inferencing time --- 613.1280546188354
Inferencing time --- 613.2578892707825
Inferencing time --- 613.385980129242
Inferencing time --- 613.5170249938965
Inferencing time --- 613.6463856697083
Inferencing time --- 624.4719054698944
Inferencing time --- 624.6354148387909
Inferencing time --- 624.7674906253815
Inferencing time --- 624.8975393772125
Inferencing time --- 625.0260293483734
Inferencing time --- 625.1622812747955
Inferencing time --- 625.2908103466034
Inferencing time --- 636.0889015197754
Inferencing time --- 636.2542948722839
Inferencing time --- 636.3875229358673
Inferencing time --- 636.5165874958038
Inferencing time --- 636.6478543281555
Inferencing time --- 636.7776300907135
Inferencing time --- 636.9085304737091
Inferencing time --- 649.4308791160583
Inferencing time --- 649.5917782783508
Inferencing time --- 649.7438106536865
Inferencing time --- 649.8760998249054
Inferencing time --- 650.0019197463989
Inferencing time --- 650.1347332000732
Inferencing time --- 650.2624158859253
Inferencing time --- 661.8302628993988
Inferencing time --- 661.9877581596375
Inferencing time --- 662.1237661838531
Inferencing time --- 662.255692243576
Inferencing time --- 662.3839113712311
Inferencing time --- 662.5111985206604
Inferencing time --- 662.6406953334808
Inferencing time --- 674.5714869499207
Inferencing time --- 674.7390992641449
Inferencing time --- 674.8844437599182
Inferencing time --- 675.0127818584442
Inferencing time --- 675.1410577297211
Inferencing time --- 675.2705619335175
Inferencing time --- 675.4002730846405
Inferencing time --- 686.652690410614
Inferencing time --- 686.8205735683441
Inferencing time --- 686.9585981369019
Inferencing time --- 687.085800409317
Inferencing time --- 687.2159910202026
Inferencing time --- 687.3476521968842
Inferencing time --- 687.4794092178345
Inferencing time --- 700.4566078186035
Inferencing time --- 700.6242678165436
Inferencing time --- 700.7715256214142
Inferencing time --- 700.9008681774139
Inferencing time --- 701.0309646129608
Inferencing time --- 701.1614556312561
Inferencing time --- 701.2932789325714
Inferencing time --- 712.2225751876831
Inferencing time --- 712.3800745010376
Inferencing time --- 712.5175795555115
Inferencing time --- 712.6500868797302
Inferencing time --- 712.7792568206787
Inferencing time --- 712.9114542007446
Inferencing time --- 713.0403409004211
Inferencing time --- 725.1453678607941
Inferencing time --- 727.0088908672333
Inferencing time --- 727.1484439373016
Inferencing time --- 727.2842144966125
Inferencing time --- 727.4111571311951
Inferencing time --- 727.5441257953644
Inferencing time --- 727.6715285778046
Inferencing time --- 739.2512090206146
Inferencing time --- 740.6899797916412
Inferencing time --- 740.8193645477295
Inferencing time --- 740.9467928409576
Inferencing time --- 741.0773935317993
Inferencing time --- 741.208573102951
Inferencing time --- 741.3381476402283
Inferencing time --- 750.9269187450409
Inferencing time --- 753.4832110404968
Inferencing time --- 753.6513483524323
Inferencing time --- 753.7846119403839
Inferencing time --- 753.9226195812225
Inferencing time --- 754.0468556880951
Inferencing time --- 754.176691532135
Inferencing time --- 763.3824558258057
Inferencing time --- 766.3276193141937
Inferencing time --- 766.4955241680145
Inferencing time --- 766.6340937614441
Inferencing time --- 766.7648866176605
Inferencing time --- 766.8923697471619
Inferencing time --- 767.0229690074921
Inferencing time --- 775.1622438430786
Inferencing time --- 779.3546319007874
Inferencing time --- 779.522608757019
Inferencing time --- 779.6658058166504
Inferencing time --- 779.7967572212219
Inferencing time --- 779.9252333641052
Inferencing time --- 780.0563616752625
Inferencing time --- 788.3941993713379
Inferencing time --- 792.2676665782928
Inferencing time --- 792.4307968616486
Inferencing time --- 792.5636253356934
Inferencing time --- 792.6938271522522
Inferencing time --- 792.8242790699005
Inferencing time --- 792.954621553421
Inferencing time --- 800.874062538147
Inferencing time --- 805.7696387767792
Inferencing time --- 805.9248893260956
Inferencing time --- 806.0741240978241
Inferencing time --- 806.2090885639191
Inferencing time --- 806.3323464393616
Inferencing time --- 806.4655075073242
Inferencing time --- 812.6871950626373
Inferencing time --- 818.3676912784576
Inferencing time --- 818.5296683311462
Inferencing time --- 818.6589872837067
Inferencing time --- 818.7915863990784
Inferencing time --- 818.9205739498138
Inferencing time --- 819.05180311203
Inferencing time --- 824.4349269866943
Inferencing time --- 830.1259987354279
Inferencing time --- 830.2939097881317
Inferencing time --- 830.4381768703461
Inferencing time --- 830.5651285648346
Inferencing time --- 830.6935682296753
Inferencing time --- 830.8256721496582
Inferencing time --- 837.68687748909
Inferencing time --- 841.5354211330414
Inferencing time --- 841.7030613422394
Inferencing time --- 841.8553388118744
Inferencing time --- 841.9829051494598
Inferencing time --- 842.1140904426575
Inferencing time --- 842.2439606189728
Inferencing time --- 849.310884475708
Inferencing time --- 854.1858987808228
Inferencing time --- 854.3541347980499
Inferencing time --- 854.5027854442596
Inferencing time --- 854.6337103843689
Inferencing time --- 854.7649989128113
Inferencing time --- 854.8958625793457
Inferencing time --- 861.5416536331177
Inferencing time --- 865.9683840274811
Inferencing time --- 866.123970746994
Inferencing time --- 866.2670755386353
Inferencing time --- 866.3970227241516
Inferencing time --- 866.5289475917816
Inferencing time --- 866.6588244438171
Inferencing time --- 873.8598022460938
Inferencing time --- 879.2103431224823
Inferencing time --- 879.3655755519867
Inferencing time --- 879.5057997703552
Inferencing time --- 879.6370124816895
Inferencing time --- 879.7703380584717
Inferencing time --- 879.8981359004974
Inferencing time --- 885.9359979629517
Inferencing time --- 891.9615426063538
Inferencing time --- 892.1291460990906
Inferencing time --- 892.2669312953949
Inferencing time --- 892.396476984024
Inferencing time --- 892.5248007774353
Inferencing time --- 892.6546120643616
Inferencing time --- 897.8435060977936
Inferencing time --- 904.628933429718
Inferencing time --- 904.7949061393738
Inferencing time --- 904.9301564693451
Inferencing time --- 905.0603973865509
Inferencing time --- 905.190155506134
Inferencing time --- 905.3214011192322
Inferencing time --- 909.3858480453491
Inferencing time --- 917.0751702785492
Inferencing time --- 917.2398669719696
Inferencing time --- 917.3750495910645
Inferencing time --- 917.5004634857178
Inferencing time --- 917.6305415630341
Inferencing time --- 917.7661292552948
Inferencing time --- 923.629819393158
Inferencing time --- 931.5888230800629
Inferencing time --- 931.7451121807098
Inferencing time --- 931.8821785449982
Inferencing time --- 932.0135614871979
Inferencing time --- 932.1428282260895
Inferencing time --- 932.2732899188995
Inferencing time --- 935.7622876167297
Inferencing time --- 944.3945503234863
Inferencing time --- 944.5632531642914
Inferencing time --- 944.689795255661
Inferencing time --- 944.821932554245
Inferencing time --- 944.9544558525085
Inferencing time --- 945.0814192295074
Inferencing time --- 948.2353041172028
